Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
4391,Sholapur,Solapur,Wheat,Sharbati,FAQ,1700,2560,2300,18-Apr-13
4392,Sholapur,Solapur,Wheat,Sharbati,FAQ,1700,2560,2300,17-Apr-13
4393,Sholapur,Solapur,Wheat,Sharbati,FAQ,1700,2560,2300,16-Apr-13
4394,Sholapur,Solapur,Wheat,Sharbati,FAQ,1700,2560,2300,15-Apr-13
4395,Sholapur,Solapur,Wheat,Sharbati,FAQ,1700,2540,2250,13-Apr-13
4396,Sholapur,Solapur,Wheat,Sharbati,FAQ,1703,2540,2150,12-Apr-13
4397,Sholapur,Solapur,Wheat,Sharbati,FAQ,1758,2520,2200,10-Apr-13
4398,Sholapur,Solapur,Wheat,Sharbati,FAQ,1758,2500,2200,09-Apr-13
4399,Sholapur,Solapur,Wheat,Sharbati,FAQ,1758,2500,2200,08-Apr-13
4400,Sholapur,Solapur,Wheat,Sharbati,FAQ,1758,2480,2175,06-Apr-13
4401,Sholapur,Solapur,Wheat,Sharbati,FAQ,1758,2465,2100,05-Apr-13
4402,Sholapur,Solapur,Wheat,Sharbati,FAQ,1758,2465,2100,04-Apr-13
4403,Sholapur,Solapur,Wheat,Sharbati,FAQ,1830,2465,2100,03-Apr-13
4404,Sholapur,Solapur,Wheat,Sharbati,FAQ,1745,2465,2100,02-Apr-13
4405,Sholapur,Solapur,Wheat,Sharbati,FAQ,1600,2450,2100,01-Apr-13
4406,Sholapur,Solapur,Wheat,Sharbati,FAQ,1600,2450,2100,30-Mar-13
4407,Sholapur,Solapur,Wheat,Sharbati,FAQ,1600,2450,2150,29-Mar-13
4408,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2450,2150,28-Mar-13
4409,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2450,2150,26-Mar-13
4410,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2450,2150,25-Mar-13
4411,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2450,2150,23-Mar-13
4412,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2450,2150,22-Mar-13
4413,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2450,2150,21-Mar-13
4414,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2410,2100,20-Mar-13
4415,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2410,2100,19-Mar-13
4416,Sholapur,Solapur,Wheat,Sharbati,FAQ,1575,2410,2100,18-Mar-13
4417,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2400,2075,16-Mar-13
4418,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2400,2075,15-Mar-13
4419,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2400,2075,14-Mar-13
4420,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2400,2075,13-Mar-13
4421,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2400,2075,12-Mar-13
4422,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2400,2075,11-Mar-13
4423,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2075,09-Mar-13
4424,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2075,08-Mar-13
4425,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2075,07-Mar-13
4426,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2075,06-Mar-13
4427,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2075,05-Mar-13
4428,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2075,04-Mar-13
4429,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2420,2150,02-Mar-13
4430,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2420,2150,01-Mar-13
4431,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,28-Feb-13
4432,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,27-Feb-13
4433,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,26-Feb-13
4434,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,25-Feb-13
4435,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,23-Feb-13
4436,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,22-Feb-13
4437,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,21-Feb-13
4438,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,20-Feb-13
4439,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,18-Feb-13
4440,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,16-Feb-13
4441,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2460,2170,15-Feb-13
4442,Sholapur,Solapur,Wheat,Sharbati,FAQ,1560,2460,2160,14-Feb-13
4443,Sholapur,Solapur,Wheat,Sharbati,FAQ,1560,2460,2160,13-Feb-13
4444,Sholapur,Solapur,Wheat,Sharbati,FAQ,1560,2460,1610,12-Feb-13
4445,Sholapur,Solapur,Wheat,Sharbati,FAQ,1560,2460,2160,11-Feb-13
4446,Sholapur,Solapur,Wheat,Sharbati,FAQ,1560,2460,2160,09-Feb-13
4447,Sholapur,Solapur,Wheat,Sharbati,FAQ,1560,2460,2160,08-Feb-13
4448,Sholapur,Solapur,Wheat,Sharbati,FAQ,1560,2460,2160,07-Feb-13
4449,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2450,2150,06-Feb-13
4450,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2450,2150,05-Feb-13
4451,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2450,2150,04-Feb-13
4452,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2450,2150,02-Feb-13
4453,Sholapur,Solapur,Wheat,Sharbati,FAQ,1550,2450,2150,01-Feb-13
4454,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2100,31-Jan-13
4455,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2400,2100,30-Jan-13
4456,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2380,2100,29-Jan-13
4457,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2375,2100,28-Jan-13
4458,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2350,2100,24-Jan-13
4459,Sholapur,Solapur,Wheat,Sharbati,FAQ,1500,2375,2150,23-Jan-13
4460,Sholapur,Solapur,Wheat,Sharbati,FAQ,1360,2350,2090,22-Jan-13
4461,Sholapur,Solapur,Wheat,Sharbati,FAQ,1360,2350,2090,21-Jan-13
4462,Sholapur,Solapur,Wheat,Sharbati,FAQ,1380,2330,2090,19-Jan-13
4463,Sholapur,Solapur,Wheat,Sharbati,FAQ,1380,2335,2090,18-Jan-13
4464,Sholapur,Solapur,Wheat,Sharbati,FAQ,1380,2330,2090,17-Jan-13
4465,Sholapur,Solapur,Wheat,Sharbati,FAQ,1380,2331,2090,16-Jan-13
4466,Sholapur,Solapur,Wheat,Sharbati,FAQ,1380,2331,2090,15-Jan-13
4467,Sholapur,Solapur,Wheat,Sharbati,FAQ,1280,2330,1585,12-Jan-13
4468,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,10-Jan-13
4469,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,09-Jan-13
4470,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2070,08-Jan-13
4471,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,07-Jan-13
4472,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,05-Jan-13
4473,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,04-Jan-13
4474,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,03-Jan-13
4475,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,02-Jan-13
4476,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,01-Jan-13
4477,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,31-Dec-12
4478,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,29-Dec-12
4479,Sholapur,Solapur,Wheat,Sharbati,FAQ,1370,2321,2080,28-Dec-12
4480,Sholapur,Solapur,Wheat,Sharbati,FAQ,1360,2300,2070,27-Dec-12
4481,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2290,1560,26-Dec-12
4482,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2290,2060,25-Dec-12
4483,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2290,2060,24-Dec-12
4484,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2300,2075,22-Dec-12
4485,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2300,2075,21-Dec-12
4486,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2300,1575,20-Dec-12
4487,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2300,2005,19-Dec-12
4488,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2300,2075,17-Dec-12
4489,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2300,2075,15-Dec-12
4490,Sholapur,Solapur,Wheat,Sharbati,FAQ,1325,2275,2050,14-Dec-12
4491,Sholapur,Solapur,Wheat,Sharbati,FAQ,1325,2275,2050,13-Dec-12
4492,Sholapur,Solapur,Wheat,Sharbati,FAQ,1325,2275,2050,12-Dec-12
4493,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2260,2025,11-Dec-12
4494,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2260,2025,10-Dec-12
4495,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2260,1525,08-Dec-12
4496,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2260,2025,07-Dec-12
4497,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2260,2025,06-Dec-12
4498,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2280,2050,05-Dec-12
4499,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2325,2075,04-Dec-12
4500,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2350,2100,03-Dec-12
4501,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2350,2100,01-Dec-12
4502,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2340,2100,30-Nov-12
4503,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2330,2100,29-Nov-12
4504,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2320,2100,28-Nov-12
4505,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2310,2100,27-Nov-12
4506,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2300,1600,26-Nov-12
4507,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2300,2080,24-Nov-12
4508,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2310,2080,23-Nov-12
4509,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2300,2090,22-Nov-12
4510,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2310,2100,21-Nov-12
4511,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2300,2090,19-Nov-12
4512,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2310,2080,17-Nov-12
4513,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2310,2070,16-Nov-12
4514,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2310,2075,12-Nov-12
4515,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2300,2080,10-Nov-12
4516,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2310,2080,09-Nov-12
4517,Sholapur,Solapur,Wheat,Sharbati,FAQ,1325,2310,1550,08-Nov-12
4518,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2310,2080,07-Nov-12
4519,Sholapur,Solapur,Wheat,Sharbati,FAQ,1340,2310,2070,06-Nov-12
4520,Sholapur,Solapur,Wheat,Sharbati,FAQ,1330,2300,1520,05-Nov-12
4521,Sholapur,Solapur,Wheat,Sharbati,FAQ,1320,2300,2050,03-Nov-12
4522,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2300,2050,02-Nov-12
4523,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2290,2040,01-Nov-12
4524,Sholapur,Solapur,Wheat,Sharbati,FAQ,1270,2275,2020,31-Oct-12
4525,Sholapur,Solapur,Wheat,Sharbati,FAQ,1280,2270,2000,30-Oct-12
4526,Sholapur,Solapur,Wheat,Sharbati,FAQ,1275,2260,2000,29-Oct-12
4527,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2240,1975,27-Oct-12
4528,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2250,1980,25-Oct-12
4529,Sholapur,Solapur,Wheat,Sharbati,FAQ,1270,2240,1975,23-Oct-12
4530,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2250,1970,22-Oct-12
4531,Sholapur,Solapur,Wheat,Sharbati,FAQ,1250,2240,1420,20-Oct-12
4532,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2240,1960,19-Oct-12
4533,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2250,1970,18-Oct-12
4534,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2240,1960,17-Oct-12
4535,Sholapur,Solapur,Wheat,Sharbati,FAQ,1270,2220,1960,16-Oct-12
4536,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2200,1950,15-Oct-12
4537,Sholapur,Solapur,Wheat,Sharbati,FAQ,1250,2160,1920,13-Oct-12
4538,Sholapur,Solapur,Wheat,Sharbati,FAQ,1250,2160,1920,12-Oct-12
4539,Sholapur,Solapur,Wheat,Sharbati,FAQ,1250,2160,1910,11-Oct-12
4540,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2165,1900,10-Oct-12
4541,Sholapur,Solapur,Wheat,Sharbati,FAQ,1250,2160,1900,09-Oct-12
4542,Sholapur,Solapur,Wheat,Sharbati,FAQ,1250,2150,1890,08-Oct-12
4543,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2140,1870,06-Oct-12
4544,Sholapur,Solapur,Wheat,Sharbati,FAQ,1250,2150,1870,05-Oct-12
4545,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2140,1860,04-Oct-12
4546,Sholapur,Solapur,Wheat,Sharbati,FAQ,1275,2140,1870,03-Oct-12
4547,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2150,1880,01-Oct-12
4548,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2150,1890,29-Sep-12
4549,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2150,1900,28-Sep-12
4550,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2170,1930,27-Sep-12
4551,Sholapur,Solapur,Wheat,Sharbati,FAQ,1325,2200,1980,26-Sep-12
4552,Sholapur,Solapur,Wheat,Sharbati,FAQ,1320,2190,1980,25-Sep-12
4553,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2200,1990,24-Sep-12
4554,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2200,1980,22-Sep-12
4555,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2200,1970,21-Sep-12
4556,Sholapur,Solapur,Wheat,Sharbati,FAQ,1320,2200,1960,20-Sep-12
4557,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2200,1950,18-Sep-12
4558,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2200,1960,17-Sep-12
4559,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2200,1425,15-Sep-12
4560,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2200,1960,14-Sep-12
4561,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2210,1970,13-Sep-12
4562,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2220,1990,12-Sep-12
4563,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2225,2000,11-Sep-12
4564,Sholapur,Solapur,Wheat,Sharbati,FAQ,1310,2230,1420,10-Sep-12
4565,Sholapur,Solapur,Wheat,Sharbati,FAQ,1325,2250,2060,08-Sep-12
4566,Sholapur,Solapur,Wheat,Sharbati,FAQ,1320,2250,2050,07-Sep-12
4567,Sholapur,Solapur,Wheat,Sharbati,FAQ,1330,2240,2040,06-Sep-12
4568,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2240,2050,05-Sep-12
4569,Sholapur,Solapur,Wheat,Sharbati,FAQ,1350,2250,1425,04-Sep-12
4570,Sholapur,Solapur,Wheat,Sharbati,FAQ,1340,2250,1430,03-Sep-12
4571,Sholapur,Solapur,Wheat,Sharbati,FAQ,1325,2250,2050,01-Sep-12
4572,Sholapur,Solapur,Wheat,Sharbati,FAQ,1320,2250,2025,31-Aug-12
4573,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2240,2010,30-Aug-12
4574,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2225,2000,29-Aug-12
4575,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2190,1900,28-Aug-12
4576,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2200,1890,27-Aug-12
4577,Sholapur,Solapur,Wheat,Sharbati,FAQ,1290,2200,1410,25-Aug-12
4578,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2200,1750,24-Aug-12
4579,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2200,1870,23-Aug-12
4580,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2180,1830,22-Aug-12
4581,Sholapur,Solapur,Wheat,Sharbati,FAQ,1290,2180,1840,21-Aug-12
4582,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2175,1830,18-Aug-12
4583,Sholapur,Solapur,Wheat,Sharbati,FAQ,1255,2180,1840,17-Aug-12
4584,Sholapur,Solapur,Wheat,Sharbati,FAQ,1675,2180,1725,16-Aug-12
4585,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2180,1860,14-Aug-12
4586,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2175,1850,13-Aug-12
4587,Sholapur,Solapur,Wheat,Sharbati,FAQ,1260,2180,1850,11-Aug-12
4588,Sholapur,Solapur,Wheat,Sharbati,FAQ,1270,2175,1860,10-Aug-12
4589,Sholapur,Solapur,Wheat,Sharbati,FAQ,1280,2180,1850,09-Aug-12
4590,Sholapur,Solapur,Wheat,Sharbati,FAQ,1280,2175,1840,08-Aug-12
4591,Sholapur,Solapur,Wheat,Sharbati,FAQ,1275,2170,1830,07-Aug-12
4592,Sholapur,Solapur,Wheat,Sharbati,FAQ,1275,2175,1825,06-Aug-12
4593,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2175,1830,04-Aug-12
4594,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2180,1820,03-Aug-12
4595,Sholapur,Solapur,Wheat,Sharbati,FAQ,1290,2175,1790,02-Aug-12
4596,Sholapur,Solapur,Wheat,Sharbati,FAQ,1300,2180,1400,01-Aug-12
