Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
289,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,675,1068,711,12-Mar-09
290,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,651,868,868,10-Mar-09
291,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,851,865,865,5-Mar-09
292,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,600,1071,951,3-Mar-09
293,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,632,942,925,26-Feb-09
294,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,700,1000,925,24-Feb-09
295,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,711,916,880,27-Jan-09
296,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,870,952,911,22-Jan-09
297,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,676,1012,917,20-Jan-09
298,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,702,863,740,13-Jan-09
299,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,640,640,640,8-Jan-09
300,Sholapur,Akluj,Jowar(Sorghum),Other,FAQ,600,851,800,6-Jan-09
301,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2450,4100,3200,27-Mar-19
302,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,4000,3200,26-Mar-19
303,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1831,4050,3000,23-Mar-19
304,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3800,3100,22-Mar-19
305,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,220,4000,3200,20-Mar-19
306,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,4050,3000,19-Mar-19
307,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2800,4000,3250,18-Mar-19
308,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2100,4100,3300,16-Mar-19
309,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2600,4101,3200,15-Mar-19
310,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,4050,3300,14-Mar-19
311,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2600,4000,3100,13-Mar-19
312,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,4200,3100,12-Mar-19
313,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2050,4100,3200,9-Mar-19
314,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2400,3700,3350,8-Mar-19
315,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,4200,3200,27-Feb-19
316,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,4200,3300,26-Feb-19
317,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,4300,3300,25-Feb-19
318,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4450,3300,23-Feb-19
319,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,4350,3300,22-Feb-19
320,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4150,3200,21-Feb-19
321,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4300,3200,20-Feb-19
322,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,4200,3100,18-Feb-19
323,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4001,3200,11-Feb-19
324,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2400,4250,3200,9-Feb-19
325,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2600,3900,3250,8-Feb-19
326,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,4300,3300,7-Feb-19
327,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,3900,3350,6-Feb-19
328,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2400,4011,3350,5-Feb-19
329,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,3900,3300,2-Feb-19
330,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,3900,2800,1-Feb-19
331,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,3800,3000,31-Jan-19
332,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1961,4001,3100,30-Jan-19
333,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,4001,3200,29-Jan-19
334,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,4400,4400,4400,28-Jan-19
335,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2400,5500,3500,28-Jan-19
336,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2400,4000,3375,25-Jan-19
337,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4100,3300,24-Jan-19
338,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2600,3950,3380,23-Jan-19
339,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,4100,3300,21-Jan-19
340,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2521,4100,3300,19-Jan-19
341,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,3200,4300,3400,18-Jan-19
342,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,4000,3300,17-Jan-19
343,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,4000,4000,4000,14-Jan-19
344,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3825,3150,11-Jan-19
345,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2400,4100,3400,10-Jan-19
346,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3900,3300,8-Jan-19
347,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2411,4100,3500,7-Jan-19
348,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,3700,2800,3-Jan-19
349,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3800,3200,2-Jan-19
350,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2600,3800,3321,1-Jan-19
351,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3900,3300,29-Dec-18
352,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1625,1625,1625,28-Dec-18
353,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3900,3251,27-Dec-18
354,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,4200,4200,4200,26-Dec-18
355,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,1850,1400,26-Dec-18
356,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,3750,3200,24-Dec-18
357,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3900,3400,21-Dec-18
358,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,3625,2800,20-Dec-18
359,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1850,3900,3400,17-Dec-18
360,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,3900,3600,15-Dec-18
361,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2800,3600,3300,14-Dec-18
362,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,4000,3450,10-Dec-18
363,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2400,3800,3011,8-Dec-18
364,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,4300,4300,4300,5-Dec-18
365,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,4100,3400,5-Dec-18
366,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2825,4000,3500,4-Dec-18
367,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2800,4000,3400,3-Dec-18
368,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,4100,3400,1-Dec-18
369,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2800,4000,3411,30-Nov-18
370,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1831,4100,3500,29-Nov-18
371,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,3900,3450,26-Nov-18
372,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,4000,3400,22-Nov-18
373,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2900,3700,3250,20-Nov-18
374,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2600,4200,3500,19-Nov-18
375,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2750,4200,3400,17-Nov-18
376,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,3000,4051,3300,16-Nov-18
377,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4100,3400,15-Nov-18
378,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4200,3700,14-Nov-18
379,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,4300,3500,13-Nov-18
380,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2600,4100,3500,12-Nov-18
381,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2900,4100,3511,10-Nov-18
382,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2800,4200,3600,8-Nov-18
383,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,3600,3600,3600,1-Nov-18
384,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,4000,3500,1-Nov-18
385,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,4100,3500,31-Oct-18
386,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4000,3300,29-Oct-18
387,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2700,4000,3300,26-Oct-18
388,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2500,4025,3300,24-Oct-18
389,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2200,3400,2711,23-Oct-18
390,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,3500,2751,22-Oct-18
391,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3300,2700,19-Oct-18
392,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1900,3600,2700,18-Oct-18
393,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,3400,2700,17-Oct-18
394,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,3500,2700,12-Oct-18
395,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1900,3200,2575,11-Oct-18
396,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1500,3250,2600,10-Oct-18
397,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3025,2300,8-Oct-18
398,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1900,3100,2400,6-Oct-18
399,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2100,3000,2350,5-Oct-18
400,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1500,3000,2300,4-Oct-18
401,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1550,3050,2400,27-Sep-18
402,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,2550,2100,25-Sep-18
403,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3100,2400,22-Sep-18
404,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1500,3000,2450,21-Sep-18
405,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1750,2800,2200,19-Sep-18
406,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2800,2200,18-Apr-18
407,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2700,2000,11-Apr-18
408,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1750,3000,2200,10-Apr-18
409,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1225,1225,1225,9-Apr-18
410,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1200,1200,1200,7-Apr-18
411,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,2800,1900,6-Apr-18
412,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1300,2600,1800,5-Apr-18
413,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1625,2800,1800,4-Apr-18
414,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1300,2700,1900,3-Apr-18
415,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1550,2300,1950,2-Apr-18
416,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1000,1000,1000,20-Mar-18
417,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,3000,2100,20-Mar-18
418,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1450,3000,2200,18-Mar-18
419,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3000,2200,15-Mar-18
420,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1700,1700,1700,13-Mar-18
421,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,3300,2200,13-Mar-18
422,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1300,3100,2200,12-Mar-18
423,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1500,3150,2200,9-Mar-18
424,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,3100,2200,7-Mar-18
425,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,2400,2000,5-Mar-18
426,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1600,1800,1700,1-Mar-18
427,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,3300,2200,1-Mar-18
428,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1100,1200,1100,28-Feb-18
429,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1300,3000,2000,28-Feb-18
430,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,2800,2000,27-Feb-18
431,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1300,2800,2000,23-Feb-18
432,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1350,2350,1525,22-Feb-18
433,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1200,1800,1200,21-Feb-18
434,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1500,2900,2250,20-Feb-18
435,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1450,2750,1800,17-Feb-18
436,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,2811,2000,16-Feb-18
437,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1500,1600,1500,14-Feb-18
438,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1300,1300,1300,12-Feb-18
439,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1200,2525,1800,12-Feb-18
440,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1465,3000,2250,10-Feb-18
441,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1200,1200,1200,9-Feb-18
442,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,2950,2200,9-Feb-18
443,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,3050,2400,8-Feb-18
444,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1300,1300,1300,5-Feb-18
445,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1300,2700,2000,5-Feb-18
446,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1400,2600,1800,1-Feb-18
447,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2850,2100,25-Apr-17
448,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,2300,2000,24-Apr-17
449,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2300,3000,2600,23-Jan-17
450,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1300,2500,2100,30-Dec-16
451,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,2800,2400,20-Dec-16
452,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2100,3600,2500,17-Nov-16
453,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,3231,2500,16-Nov-16
454,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1850,3200,2300,9-Nov-16
455,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3200,2200,7-Nov-16
456,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,3200,2600,5-Nov-16
457,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1900,2900,2400,4-Nov-16
458,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1850,3100,2400,3-Nov-16
459,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3300,2500,2-Nov-16
460,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3401,2500,31-Oct-16
461,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2850,2200,25-Oct-16
462,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1650,1650,1650,24-Oct-16
463,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,3251,2200,24-Oct-16
464,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1500,3300,1900,22-Oct-16
465,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,2925,2300,21-Oct-16
466,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1550,1550,1550,20-Oct-16
467,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,3000,2500,20-Oct-16
468,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1550,1550,1550,19-Oct-16
469,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1750,3200,2000,19-Oct-16
470,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1900,3000,2000,18-Oct-16
471,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,3200,2800,15-Oct-16
472,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1750,3000,2900,13-Oct-16
473,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3200,2300,11-Oct-16
474,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3000,2900,10-Oct-16
475,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3000,2500,7-Oct-16
476,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1750,3300,2400,28-Sep-16
477,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1725,3100,2325,27-Sep-16
478,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3200,2351,26-Sep-16
479,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1750,3100,2551,24-Sep-16
480,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,3251,2400,23-Sep-16
481,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3200,2450,19-Sep-16
482,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2750,2000,17-Sep-16
483,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3100,3000,16-Sep-16
484,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,2800,2000,14-Sep-16
485,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3200,3000,12-Sep-16
486,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3000,2500,10-Sep-16
487,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,2800,2500,9-Sep-16
488,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3000,2700,8-Sep-16
489,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3100,2800,7-Sep-16
490,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3100,2800,6-Sep-16
491,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,2800,2000,27-Aug-16
492,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2800,2600,26-Aug-16
493,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1700,1700,1700,24-Aug-16
494,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2900,2300,23-Aug-16
495,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1611,2700,2100,20-Aug-16
496,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1621,2800,2200,19-Aug-16
497,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2811,2100,18-Aug-16
498,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,3150,2200,9-Aug-16
499,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1750,3000,2100,8-Aug-16
500,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3100,3000,30-Jul-16
501,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3100,2900,29-Jul-16
502,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1641,3100,3000,28-Jul-16
503,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3100,3000,25-Jul-16
504,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3400,2400,23-Jul-16
505,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3400,2400,22-Jul-16
506,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1751,2711,2000,21-Jul-16
507,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1590,3175,2400,5-Jul-16
508,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1700,1700,1700,2-Jul-16
509,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1590,1590,1590,30-Jun-16
510,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1590,3200,3000,29-Jun-16
511,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3100,2300,25-Jun-16
512,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1600,1600,1600,24-Jun-16
513,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1771,2625,1975,24-Jun-16
514,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3000,2325,23-Jun-16
515,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1601,1601,1601,22-Jun-16
516,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3211,2350,21-Jun-16
517,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,2000,2000,2000,20-Jun-16
518,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1590,3000,2800,18-Jun-16
519,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,3100,2011,17-Jun-16
520,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1590,3000,2100,16-Jun-16
521,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1800,1800,1800,15-Jun-16
522,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,3100,2000,15-Jun-16
523,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,2000,2000,2000,14-Jun-16
524,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,2900,2000,14-Jun-16
525,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3150,2000,13-Jun-16
526,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1590,3000,2000,8-Jun-16
527,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1750,1750,1750,6-Jun-16
528,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2800,2100,6-Jun-16
529,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1700,1700,1700,4-Jun-16
530,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1750,1850,1850,1-Jun-16
531,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1590,3000,2800,1-Jun-16
532,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3100,2700,31-May-16
533,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,28-May-16
534,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3251,2325,27-May-16
535,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1700,1875,1875,26-May-16
536,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3000,2400,26-May-16
537,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1950,1950,1950,25-May-16
538,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1650,3000,2300,25-May-16
539,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,24-May-16
540,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3100,2300,24-May-16
541,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1800,1800,1800,23-May-16
542,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3400,2300,23-May-16
543,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1800,1800,1800,20-May-16
544,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3000,2300,20-May-16
545,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1871,1900,1900,19-May-16
546,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1800,3000,2300,18-May-16
547,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1875,1875,1875,17-May-16
548,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,2800,1900,17-May-16
549,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1850,1850,1850,13-May-16
550,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3100,2100,12-May-16
551,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,11-May-16
552,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,10-May-16
553,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1950,1950,1950,9-May-16
554,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1800,1900,1850,7-May-16
555,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,5-May-16
556,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1800,1900,1800,4-May-16
557,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,3-May-16
558,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,30-Apr-16
559,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,29-Apr-16
560,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3101,2500,29-Apr-16
561,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1900,1900,1900,27-Apr-16
562,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1700,2900,2300,27-Apr-16
563,Sholapur,Barshi,Jowar(Sorghum),Other,FAQ,1600,3000,2400,25-Apr-16
564,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1850,2000,1850,20-Apr-16
565,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1850,1850,1850,16-Apr-16
566,Sholapur,Barshi,Jowar(Sorghum),Jowar (Yellow),FAQ,1911,1911,1911,13-Apr-16
